Source,Target,EdgeType,Weight
Module_21__transport_lipid,PIP5K1A,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PIP5K1B,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PIP5K1C,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PIP5KL1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PISD,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PITPNM1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PITPNM2,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PITPNM3,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLA1A,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLA2G1B,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLA2G2A,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLA2G2C,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLA2G2D,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLA2G3,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLA2G4A,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLA2G4B,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLA2G4C,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLA2G4D,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLA2G4E,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLA2G4F,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLA2G5,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLA2G7,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLB1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLCB1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLCB2,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLCB4,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLCD1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLCE1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLCG1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLCG2,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLCH1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLCH2,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLCL1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLCL2,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLD1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLD2,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLIN5,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PLTP,Host-Gene,1.926148295197548
Module_21__transport_lipid,PNLIP,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PNLIPRP1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PNPLA1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PNPLA2,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PNPLA3,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PNPLA4,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PNPLA5,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PNPLA6,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PNPLA7,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PON1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PRDX6,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PRKAA1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PTDSS1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PTDSS2,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PTPN11,Host-Gene,3.0639789082794726
Module_21__transport_lipid,PTPRQ,Host-Gene,3.0639789082794726
Module_21__transport_lipid,SCARB1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,SERINC2,Host-Gene,3.0639789082794726
Module_21__transport_lipid,SERINC5,Host-Gene,3.0639789082794726
Module_21__transport_lipid,SERPINA12,Host-Gene,3.0639789082794726
Module_21__transport_lipid,SH3YL1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,SLC22A4,Host-Gene,3.0639789082794726
Module_21__transport_lipid,SLC27A1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,SLC44A1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,SLC44A2,Host-Gene,3.0639789082794726
Module_21__transport_lipid,SLC44A3,Host-Gene,3.0639789082794726
Module_21__transport_lipid,SLC44A4,Host-Gene,3.0639789082794726
Module_21__transport_lipid,SOAT1,Host-Gene,1.926148295197548
Module_21__transport_lipid,SOAT2,Host-Gene,1.926148295197548
Module_21__transport_lipid,SORL1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,SORT1,Host-Gene,1.926148295197548
Module_21__transport_lipid,SPATA18,Host-Gene,3.0639789082794726
Module_21__transport_lipid,SREBF1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,STAR,Host-Gene,1.926148295197548
Module_21__transport_lipid,STARD3,Host-Gene,1.926148295197548
Module_21__transport_lipid,SYNJ2,Host-Gene,3.0639789082794726
Module_21__transport_lipid,TBL1XR1,Host-Gene,3.0639789082794726
Module_21__transport_lipid,THRSP,Host-Gene,3.0639789082794726
Module_21__transport_lipid,TNFAIP8L3,Host-Gene,3.0639789082794726
Module_21__transport_lipid,TNXB,Host-Gene,3.0639789082794726
Module_21__transport_lipid,TPTE2,Host-Gene,3.0639789082794726
Module_21__transport_lipid,TTC7A,Host-Gene,3.0639789082794726
Module_21__transport_lipid,TTC7B,Host-Gene,3.0639789082794726
Module_21__transport_lipid,UVRAG,Host-Gene,3.0639789082794726
Module_21__transport_lipid,VAC14,Host-Gene,3.0639789082794726
Module_21__transport_lipid,VDAC1,Host-Gene,1.926148295197548
Module_3__growth_development,ABCA2,Host-Gene,9.92891225163916
Module_3__growth_development,ABCC8,Host-Gene,9.92891225163916
Module_3__growth_development,ABL1,Host-Gene,9.92891225163916
Module_3__growth_development,ADORA2A,Host-Gene,9.92891225163916
Module_3__growth_development,AGER,Host-Gene,9.92891225163916
Module_3__growth_development,AKT1,Host-Gene,9.92891225163916
Module_3__growth_development,AKT2,Host-Gene,9.92891225163916
Module_3__growth_development,ANO1,Host-Gene,9.92891225163916
Module_3__growth_development,APCDD1,Host-Gene,9.92891225163916
Module_3__growth_development,ARHGEF10,Host-Gene,9.92891225163916
Module_3__growth_development,ARSG,Host-Gene,9.92891225163916
Module_3__growth_development,ASCL1,Host-Gene,9.92891225163916
Module_3__growth_development,ASCL2,Host-Gene,9.92891225163916
Module_3__growth_development,ATOH1,Host-Gene,9.92891225163916
Module_3__growth_development,ATP1B2,Host-Gene,9.92891225163916
Module_3__growth_development,ATXN1,Host-Gene,9.92891225163916
Module_3__growth_development,B4GALT6,Host-Gene,9.92891225163916
Module_3__growth_development,BIN1,Host-Gene,9.92891225163916
Module_3__growth_development,BMP2,Host-Gene,9.92891225163916
Module_3__growth_development,BNIP3,Host-Gene,9.92891225163916
Module_3__growth_development,C1QA,Host-Gene,9.92891225163916
Module_3__growth_development,CCDC85C,Host-Gene,9.92891225163916
Module_3__growth_development,CCL2,Host-Gene,9.92891225163916
Module_3__growth_development,CD9,Host-Gene,9.92891225163916
Module_3__growth_development,CDH2,Host-Gene,9.92891225163916
Module_3__growth_development,CDK5,Host-Gene,9.92891225163916
Module_3__growth_development,CDK5R1,Host-Gene,9.92891225163916
Module_3__growth_development,CDK5R2,Host-Gene,9.92891225163916
Module_3__growth_development,CDK6,Host-Gene,9.92891225163916
Module_3__growth_development,CHRM1,Host-Gene,9.92891225163916
Module_3__growth_development,CLCF1,Host-Gene,9.92891225163916
Module_3__growth_development,CLU,Host-Gene,9.92891225163916
Module_3__growth_development,CNP,Host-Gene,9.92891225163916
Module_3__growth_development,CNTF,Host-Gene,9.92891225163916
Module_3__growth_development,CNTN1,Host-Gene,9.92891225163916
Module_3__growth_development,CNTN2,Host-Gene,9.92891225163916
Module_3__growth_development,CNTNAP1,Host-Gene,9.92891225163916
Module_3__growth_development,COL3A1,Host-Gene,9.92891225163916
Module_3__growth_development,COL6A1,Host-Gene,9.92891225163916
Module_3__growth_development,CRB1,Host-Gene,9.92891225163916
Module_3__growth_development,CSF1,Host-Gene,9.92891225163916
Module_3__growth_development,CSF1R,Host-Gene,9.92891225163916
Module_3__growth_development,CSK,Host-Gene,9.92891225163916
Module_3__growth_development,CSPG4,Host-Gene,9.92891225163916
Module_3__growth_development,CSPG5,Host-Gene,9.92891225163916
Module_3__growth_development,CUL4B,Host-Gene,9.92891225163916
Module_3__growth_development,CX3CL1,Host-Gene,9.92891225163916
Module_3__growth_development,CX3CR1,Host-Gene,9.92891225163916
Module_3__growth_development,DAAM2,Host-Gene,9.92891225163916
Module_3__growth_development,DAB1,Host-Gene,9.92891225163916
Module_3__growth_development,DAB2IP,Host-Gene,9.92891225163916
Module_3__growth_development,DAG1,Host-Gene,9.92891225163916
Module_3__growth_development,DICER1,Host-Gene,9.92891225163916
Module_3__growth_development,DISC1,Host-Gene,9.92891225163916
Module_3__growth_development,DLG5,Host-Gene,9.92891225163916
Module_3__growth_development,DLL1,Host-Gene,9.92891225163916
Module_3__growth_development,DLX1,Host-Gene,9.92891225163916
Module_3__growth_development,DLX2,Host-Gene,9.92891225163916
Module_3__growth_development,DNER,Host-Gene,9.92891225163916
Module_3__growth_development,DRD1,Host-Gene,9.92891225163916
Module_3__growth_development,DRD3,Host-Gene,9.92891225163916
Module_3__growth_development,DTX1,Host-Gene,9.92891225163916
Module_3__growth_development,DUSP10,Host-Gene,9.92891225163916
Module_3__growth_development,EEF2,Host-Gene,9.92891225163916
Module_3__growth_development,EGR2,Host-Gene,9.92891225163916
Module_3__growth_development,EIF2B3,Host-Gene,9.92891225163916
Module_3__growth_development,EIF2B5,Host-Gene,9.92891225163916
Module_3__growth_development,EMX1,Host-Gene,9.92891225163916
Module_3__growth_development,EOMES,Host-Gene,9.92891225163916
Module_3__growth_development,EPHA4,Host-Gene,9.92891225163916
Module_3__growth_development,EPM2A,Host-Gene,9.92891225163916
Module_3__growth_development,ERBB2,Host-Gene,9.92891225163916
Module_3__growth_development,ERBB3,Host-Gene,9.92891225163916
Module_3__growth_development,ERCC2,Host-Gene,9.92891225163916
Module_3__growth_development,ETV5,Host-Gene,9.92891225163916
Module_3__growth_development,EZH2,Host-Gene,9.92891225163916
Module_3__growth_development,F2,Host-Gene,9.92891225163916
Module_3__growth_development,FA2H,Host-Gene,9.92891225163916
Module_3__growth_development,FGF10,Host-Gene,9.92891225163916
Module_3__growth_development,FGF2,Host-Gene,9.92891225163916
Module_3__growth_development,FGF5,Host-Gene,9.92891225163916
Module_3__growth_development,FKRP,Host-Gene,9.92891225163916
Module_3__growth_development,FOXG1,Host-Gene,9.92891225163916
Module_3__growth_development,FPR2,Host-Gene,9.92891225163916
Module_3__growth_development,FYN,Host-Gene,9.92891225163916
Module_3__growth_development,GAP43,Host-Gene,9.92891225163916
Module_3__growth_development,GCM1,Host-Gene,9.92891225163916
Module_3__growth_development,GCM2,Host-Gene,9.92891225163916
Module_3__growth_development,GFAP,Host-Gene,9.92891225163916
Module_3__growth_development,GLI3,Host-Gene,9.92891225163916
Module_3__growth_development,GPC1,Host-Gene,9.92891225163916
Module_3__growth_development,GPM6B,Host-Gene,9.92891225163916
Module_3__growth_development,GPR17,Host-Gene,9.92891225163916
Module_3__growth_development,GRB2,Host-Gene,9.92891225163916
Module_3__growth_development,GRN,Host-Gene,9.92891225163916
Module_3__growth_development,GSTP1,Host-Gene,9.92891225163916
Module_3__growth_development,GSX2,Host-Gene,9.92891225163916
Module_3__growth_development,HDAC1,Host-Gene,9.92891225163916
Module_3__growth_development,HES5,Host-Gene,9.92891225163916
Module_3__growth_development,HMGA2,Host-Gene,9.92891225163916
Module_3__growth_development,ID4,Host-Gene,9.92891225163916
Module_3__growth_development,IFNG,Host-Gene,9.92891225163916
Module_3__growth_development,IFNGR1,Host-Gene,9.92891225163916
Module_3__growth_development,IGF1,Host-Gene,9.92891225163916
Module_3__growth_development,IL1B,Host-Gene,9.92891225163916
Module_3__growth_development,IL34,Host-Gene,9.92891225163916
Module_3__growth_development,IL6,Host-Gene,9.92891225163916
Module_3__growth_development,ILK,Host-Gene,9.92891225163916
Module_3__growth_development,ITGB4,Host-Gene,9.92891225163916
Module_3__growth_development,KCNJ10,Host-Gene,9.92891225163916
Module_3__growth_development,LAMA2,Host-Gene,9.92891225163916
Module_3__growth_development,LAMB1,Host-Gene,9.92891225163916
Module_3__growth_development,LAMB2,Host-Gene,9.92891225163916
Module_3__growth_development,LAMC3,Host-Gene,9.92891225163916
Module_3__growth_development,LDLR,Host-Gene,9.92891225163916
Module_3__growth_development,LEF1,Host-Gene,9.92891225163916
Module_3__growth_development,LEPR,Host-Gene,9.92891225163916
Module_3__growth_development,LGI4,Host-Gene,9.92891225163916
Module_3__growth_development,LIF,Host-Gene,9.92891225163916
Module_3__growth_development,LPAR1,Host-Gene,9.92891225163916
Module_3__growth_development,LRP1,Host-Gene,9.92891225163916
Module_3__growth_development,LRP2,Host-Gene,9.92891225163916
Module_3__growth_development,LRP8,Host-Gene,9.92891225163916
Module_3__growth_development,LTA,Host-Gene,9.92891225163916
Module_3__growth_development,LYN,Host-Gene,9.92891225163916
Module_3__growth_development,MAG,Host-Gene,9.92891225163916
Module_3__growth_development,MAL,Host-Gene,9.92891225163916
Module_3__growth_development,MAP2K2,Host-Gene,9.92891225163916
Module_3__growth_development,MAPK3,Host-Gene,9.92891225163916
Module_3__growth_development,MAPT,Host-Gene,9.92891225163916
Module_3__growth_development,MATN2,Host-Gene,9.92891225163916
Module_3__growth_development,MBOAT7,Host-Gene,9.92891225163916
Module_3__growth_development,MECP2,Host-Gene,9.92891225163916
Module_3__growth_development,METRN,Host-Gene,9.92891225163916
Module_3__growth_development,MIR125B1,Host-Gene,9.92891225163916
Module_3__growth_development,MIR181C,Host-Gene,9.92891225163916
Module_3__growth_development,MIR221,Host-Gene,9.92891225163916
Module_3__growth_development,MIR222,Host-Gene,9.92891225163916
Module_3__growth_development,MIR26A1,Host-Gene,9.92891225163916
Module_3__growth_development,MMP14,Host-Gene,9.92891225163916
Module_3__growth_development,MTOR,Host-Gene,9.92891225163916
Module_3__growth_development,MXRA8,Host-Gene,9.92891225163916
Module_3__growth_development,MYB,Host-Gene,9.92891225163916
Module_3__growth_development,MYOC,Host-Gene,9.92891225163916
Module_3__growth_development,NAB2,Host-Gene,9.92891225163916
Module_3__growth_development,NAGLU,Host-Gene,9.92891225163916
Module_3__growth_development,NDN,Host-Gene,9.92891225163916
Module_3__growth_development,NDP,Host-Gene,9.92891225163916
Module_3__growth_development,NDRG1,Host-Gene,9.92891225163916
Module_3__growth_development,NDUFS2,Host-Gene,9.92891225163916
Module_3__growth_development,NEGR1,Host-Gene,9.92891225163916
Module_3__growth_development,NEUROD4,Host-Gene,9.92891225163916
Module_3__growth_development,NF1,Host-Gene,9.92891225163916
Module_3__growth_development,NF2,Host-Gene,9.92891225163916
Module_3__growth_development,NFE2L1,Host-Gene,9.92891225163916
Module_3__growth_development,NFIA,Host-Gene,9.92891225163916
Module_3__growth_development,NFIB,Host-Gene,9.92891225163916
Module_3__growth_development,NKX2-1,Host-Gene,9.92891225163916
Module_3__growth_development,NKX2-2,Host-Gene,9.92891225163916
Module_3__growth_development,NKX6-1,Host-Gene,9.92891225163916
Module_3__growth_development,NKX6-2,Host-Gene,9.92891225163916
Module_3__growth_development,NOTCH1,Host-Gene,9.92891225163916
Module_3__growth_development,NR1D1,Host-Gene,9.92891225163916
Module_3__growth_development,NR2E1,Host-Gene,9.92891225163916
Module_3__growth_development,NR3C1,Host-Gene,9.92891225163916
Module_3__growth_development,NTN1,Host-Gene,9.92891225163916
Module_3__growth_development,NTRK2,Host-Gene,9.92891225163916
Module_3__growth_development,NTRK3,Host-Gene,9.92891225163916
Module_3__growth_development,OLIG1,Host-Gene,9.92891225163916
Module_3__growth_development,OLIG2,Host-Gene,9.92891225163916
Module_3__growth_development,P2RX4,Host-Gene,9.92891225163916
Module_3__growth_development,P2RY1,Host-Gene,9.92891225163916
Module_3__growth_development,PARD3,Host-Gene,9.92891225163916
Module_3__growth_development,PAX2,Host-Gene,9.92891225163916
Module_3__growth_development,PAX6,Host-Gene,9.92891225163916
Module_3__growth_development,PENK,Host-Gene,9.92891225163916
Module_3__growth_development,PFKFB3,Host-Gene,9.92891225163916
Module_3__growth_development,PHGDH,Host-Gene,9.92891225163916
Module_3__growth_development,PHOX2B,Host-Gene,9.92891225163916
Module_3__growth_development,PITX3,Host-Gene,9.92891225163916
Module_3__growth_development,PLAG1,Host-Gene,9.92891225163916
Module_3__growth_development,PLP1,Host-Gene,9.92891225163916
Module_3__growth_development,POU3F1,Host-Gene,9.92891225163916
Module_3__growth_development,POU3F2,Host-Gene,9.92891225163916
Module_3__growth_development,PPP1CC,Host-Gene,9.92891225163916
Module_3__growth_development,PRDM8,Host-Gene,9.92891225163916
Module_3__growth_development,PRKCH,Host-Gene,9.92891225163916
Module_3__growth_development,PRX,Host-Gene,9.92891225163916
Module_3__growth_development,PTN,Host-Gene,9.92891225163916
Module_3__growth_development,PTPN11,Host-Gene,9.92891225163916
Module_3__growth_development,PTPRB,Host-Gene,9.92891225163916
Module_3__growth_development,PTPRJ,Host-Gene,9.92891225163916
Module_3__growth_development,PTPRZ1,Host-Gene,9.92891225163916
Module_3__growth_development,RELA,Host-Gene,9.92891225163916
Module_3__growth_development,RELN,Host-Gene,9.92891225163916
Module_3__growth_development,RNF10,Host-Gene,9.92891225163916
Module_3__growth_development,RNF112,Host-Gene,9.92891225163916
Module_3__growth_development,ROR1,Host-Gene,9.92891225163916
Module_3__growth_development,RRAS,Host-Gene,9.92891225163916
Module_3__growth_development,RTN4,Host-Gene,9.92891225163916
Module_3__growth_development,S100A8,Host-Gene,9.92891225163916
Module_3__growth_development,S100A9,Host-Gene,9.92891225163916
Module_3__growth_development,S100B,Host-Gene,9.92891225163916
Module_3__growth_development,SCRIB,Host-Gene,9.92891225163916
Module_3__growth_development,SERPINE2,Host-Gene,9.92891225163916
Module_3__growth_development,SH3TC2,Host-Gene,9.92891225163916
Module_3__growth_development,SHH,Host-Gene,9.92891225163916
Module_3__growth_development,SKI,Host-Gene,9.92891225163916
Module_3__growth_development,SLC45A3,Host-Gene,9.92891225163916
Module_3__growth_development,SLC7A5,Host-Gene,9.92891225163916
Module_3__growth_development,SLC8A3,Host-Gene,9.92891225163916
Module_3__growth_development,SMO,Host-Gene,9.92891225163916
Module_3__growth_development,SOCS7,Host-Gene,9.92891225163916
Module_3__growth_development,SOD1,Host-Gene,9.92891225163916
Module_3__growth_development,SOX1,Host-Gene,9.92891225163916
Module_3__growth_development,SOX10,Host-Gene,9.92891225163916
Module_3__growth_development,SOX11,Host-Gene,9.92891225163916
Module_3__growth_development,SOX13,Host-Gene,9.92891225163916
Module_3__growth_development,SOX2,Host-Gene,9.92891225163916
Module_3__growth_development,SOX6,Host-Gene,9.92891225163916
Module_3__growth_development,SOX8,Host-Gene,9.92891225163916
Module_3__growth_development,SOX9,Host-Gene,9.92891225163916
Module_3__growth_development,SPINT1,Host-Gene,9.92891225163916
Module_3__growth_development,SRGAP2,Host-Gene,9.92891225163916
Module_3__growth_development,STAT3,Host-Gene,9.92891225163916
Module_3__growth_development,SYNE2,Host-Gene,9.92891225163916
Module_3__growth_development,TAL1,Host-Gene,9.92891225163916
Module_3__growth_development,TGFB2,Host-Gene,9.92891225163916
Module_3__growth_development,TLR2,Host-Gene,9.92891225163916
Module_3__growth_development,TLR4,Host-Gene,9.92891225163916
Module_3__growth_development,TMEM98,Host-Gene,9.92891225163916
Module_3__growth_development,TNF,Host-Gene,9.92891225163916
Module_3__growth_development,TNFRSF1B,Host-Gene,9.92891225163916
Module_3__growth_development,TP53,Host-Gene,9.92891225163916
Module_3__growth_development,TP73,Host-Gene,9.92891225163916
Module_3__growth_development,TPPP,Host-Gene,9.92891225163916
Module_3__growth_development,TREM2,Host-Gene,9.92891225163916
Module_3__growth_development,TRPC4,Host-Gene,9.92891225163916
Module_3__growth_development,TSPAN2,Host-Gene,9.92891225163916
Module_3__growth_development,TTBK1,Host-Gene,9.92891225163916
Module_3__growth_development,TUBA1A,Host-Gene,9.92891225163916
Module_3__growth_development,VAX1,Host-Gene,9.92891225163916
Module_3__growth_development,VCAN,Host-Gene,9.92891225163916
Module_3__growth_development,VEGFC,Host-Gene,9.92891225163916
Module_3__growth_development,VIM,Host-Gene,9.92891225163916
Module_3__growth_development,VPS13A,Host-Gene,9.92891225163916
Module_3__growth_development,VPS54,Host-Gene,9.92891225163916
Module_3__growth_development,VTN,Host-Gene,9.92891225163916
Module_3__growth_development,WASF3,Host-Gene,9.92891225163916
Module_3__growth_development,WDR1,Host-Gene,9.92891225163916
Module_3__growth_development,ZEB2,Host-Gene,9.92891225163916
Module_3__growth_development,ZMIZ1,Host-Gene,9.92891225163916
Module_3__growth_development,ZNF365,Host-Gene,9.92891225163916
Module_3__growth_development,ZNF488,Host-Gene,9.92891225163916
Module_4__collagen_organization,A2M,Host-Gene,3.567745955366255
Module_4__collagen_organization,ACAN,Host-Gene,3.567745955366255
Module_4__collagen_organization,ADAMTS1,Host-Gene,3.567745955366255
Module_4__collagen_organization,ADAMTS16,Host-Gene,3.567745955366255
Module_4__collagen_organization,ADAMTS18,Host-Gene,3.567745955366255
Module_4__collagen_organization,ADAMTS4,Host-Gene,3.567745955366255
Module_4__collagen_organization,ADAMTS5,Host-Gene,3.567745955366255
Module_4__collagen_organization,ADAMTS8,Host-Gene,3.567745955366255
Module_4__collagen_organization,ADAMTS9,Host-Gene,3.567745955366255
Module_4__collagen_organization,BCAN,Host-Gene,3.567745955366255
Module_4__collagen_organization,CAPN1,Host-Gene,3.567745955366255
Module_4__collagen_organization,CAPN10,Host-Gene,3.567745955366255
Module_4__collagen_organization,CAPN11,Host-Gene,3.567745955366255
Module_4__collagen_organization,CAPN12,Host-Gene,3.567745955366255
Module_4__collagen_organization,CAPN13,Host-Gene,3.567745955366255
Module_4__collagen_organization,CAPN14,Host-Gene,3.567745955366255
Module_4__collagen_organization,CAPN2,Host-Gene,3.567745955366255
Module_4__collagen_organization,CAPN5,Host-Gene,3.567745955366255
Module_4__collagen_organization,CAPN6,Host-Gene,3.567745955366255
Module_4__collagen_organization,CAPN8,Host-Gene,3.567745955366255
Module_4__collagen_organization,CAPN9,Host-Gene,3.567745955366255
Module_4__collagen_organization,CMA1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL11A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL11A2,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL12A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL13A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL14A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL15A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL16A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL17A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL19A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL1A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL1A2,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL23A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL25A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL4A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL4A2,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL4A3,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL4A4,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL4A6,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL5A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL5A2,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL5A3,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL6A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL6A2,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL6A3,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL6A6,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL7A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL8A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL8A2,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL9A1,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL9A2,Host-Gene,3.567745955366255
Module_4__collagen_organization,COL9A3,Host-Gene,3.567745955366255
Module_4__collagen_organization,CTSB,Host-Gene,3.567745955366255
Module_4__collagen_organization,CTSD,Host-Gene,3.567745955366255
Module_4__collagen_organization,CTSG,Host-Gene,3.567745955366255
Module_4__collagen_organization,CTSK,Host-Gene,3.567745955366255
Module_4__collagen_organization,CTSS,Host-Gene,3.567745955366255
Module_4__collagen_organization,DCN,Host-Gene,3.567745955366255
Module_4__collagen_organization,ELANE,Host-Gene,3.567745955366255
Module_4__collagen_organization,ELN,Host-Gene,3.567745955366255
Module_4__collagen_organization,FBN1,Host-Gene,3.567745955366255
Module_4__collagen_organization,FBN2,Host-Gene,3.567745955366255
Module_4__collagen_organization,FBN3,Host-Gene,3.567745955366255
Module_4__collagen_organization,FURIN,Host-Gene,3.567745955366255
Module_4__collagen_organization,HTRA1,Host-Gene,3.567745955366255
Module_4__collagen_organization,KLK2,Host-Gene,3.567745955366255
Module_4__collagen_organization,KLK7,Host-Gene,3.567745955366255
Module_4__collagen_organization,KLKB1,Host-Gene,3.567745955366255
Module_4__collagen_organization,LAMA3,Host-Gene,3.567745955366255
Module_4__collagen_organization,LAMA5,Host-Gene,3.567745955366255
Module_4__collagen_organization,LAMB1,Host-Gene,3.567745955366255
Module_4__collagen_organization,LAMB3,Host-Gene,3.567745955366255
Module_4__collagen_organization,LAMC1,Host-Gene,3.567745955366255
Module_4__collagen_organization,LAMC2,Host-Gene,3.567745955366255
Module_4__collagen_organization,MMP1,Host-Gene,3.567745955366255
Module_4__collagen_organization,MMP10,Host-Gene,3.567745955366255
Module_4__collagen_organization,MMP13,Host-Gene,3.567745955366255
Module_4__collagen_organization,MMP14,Host-Gene,3.567745955366255
Module_4__collagen_organization,MMP16,Host-Gene,3.567745955366255
Module_4__collagen_organization,MMP17,Host-Gene,3.567745955366255
Module_4__collagen_organization,MMP19,Host-Gene,3.567745955366255
Module_4__collagen_organization,MMP2,Host-Gene,3.567745955366255
Module_4__collagen_organization,MMP25,Host-Gene,3.567745955366255
Module_4__collagen_organization,MMP3,Host-Gene,3.567745955366255
Module_4__collagen_organization,MMP7,Host-Gene,3.567745955366255
Module_4__collagen_organization,MMP8,Host-Gene,3.567745955366255
Module_4__collagen_organization,MMP9,Host-Gene,3.567745955366255
Module_4__collagen_organization,NID1,Host-Gene,3.567745955366255
Module_4__collagen_organization,OPTC,Host-Gene,3.567745955366255
Module_4__collagen_organization,PRSS1,Host-Gene,3.567745955366255
Module_4__collagen_organization,SCUBE1,Host-Gene,3.567745955366255
Module_4__collagen_organization,SCUBE3,Host-Gene,3.567745955366255
Module_4__collagen_organization,SPOCK3,Host-Gene,3.567745955366255
Module_4__collagen_organization,TIMP2,Host-Gene,3.567745955366255
Module_4__collagen_organization,TLL1,Host-Gene,3.567745955366255
Module_4__collagen_organization,TLL2,Host-Gene,3.567745955366255
Module_4__collagen_organization,TMPRSS6,Host-Gene,3.567745955366255
Module_60__metabolic_catabolic,AACS,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ABCD1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ABCD3,Host-Gene,1.980317140921151
