Node,Type,PageRank,Degree,Betweenness,Closeness,r_pagerank,r_degree,r_between,r_close,ConsensusScore
CD9,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CCL2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CCDC85C,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
C1QA,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
BNIP3,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
BMP2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
B4GALT6,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CLCF1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ATXN1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ATOH1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ASCL2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ASCL1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ARSG,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ARHGEF10,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
APCDD1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ANO1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
AGER,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ADORA2A,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ABL1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CHRM1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CLU,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
DRD3,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
DAAM2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
MAPK3,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
DNER,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
DLX2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
DLX1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
DLL1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
DLG5,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
DISC1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
DICER1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
DAG1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
DAB2IP,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
DAB1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CX3CR1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CNP,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CX3CL1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CUL4B,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CSK,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CSF1R,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CSF1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CRB1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
COL3A1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CNTNAP1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CNTN2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CNTN1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
CNTF,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
MAP2K2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
MIR125B1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
MAPT,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SLC7A5,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SOX8,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SOX6,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SOX2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SOX13,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SOX11,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SOX10,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SOX1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SOD1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SOCS7,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SMO,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SLC8A3,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SKI,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SRGAP2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SH3TC2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SERPINE2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SCRIB,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
S100B,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
S100A9,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
S100A8,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
RTN4,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
RRAS,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ROR1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
RNF112,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
RNF10,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SPINT1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
SYNE2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
MATN2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
TUBA1A,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ZNF488,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ZNF365,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ZMIZ1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ZEB2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
WDR1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
WASF3,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
VTN,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
VPS54,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
VPS13A,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
VEGFC,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
VAX1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
TTBK1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
TAL1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
TSPAN2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
TRPC4,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
TREM2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
TPPP,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
TP73,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
TP53,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
TNFRSF1B,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
TNF,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
TMEM98,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
TLR4,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
TLR2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
RELN,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
RELA,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PTPRZ1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NDRG1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NKX6-2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NKX6-1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NKX2-2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NKX2-1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NFIB,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NFIA,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NF2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NF1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NEUROD4,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NEGR1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NDUFS2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NDP,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PTPRJ,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NDN,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NAGLU,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NAB2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
MYOC,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
MYB,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
MXRA8,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
MIR222,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
MIR221,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
MIR181C,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ABCA2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
METRN,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NOTCH1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NR1D1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NR2E1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NR3C1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PTPRB,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PTN,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PRX,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PRKCH,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PRDM8,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PPP1CC,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
POU3F2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
POU3F1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PLAG1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PITX3,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PHOX2B,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PHGDH,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PENK,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PAX6,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PAX2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
PARD3,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
P2RY1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
P2RX4,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
OLIG2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
OLIG1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NTRK3,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NTRK2,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
NTN1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ABCC8,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
MIR26A1,Gene,0.0004800009346065929,1,0.0,0.19335471065691295,0.782051282051282,0.40897435897435896,0.40897435897435896,0.5811965811965811,0.5452991452991454
ACADS,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
CPT1C,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
EDN2,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
EDN1,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
ECHDC1,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
ECH1,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
DEGS1,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
DCAF5,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
CYP4F8,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
CYP4F3,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
CYP4F2,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
CYP4F11,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
CYP2U1,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
CYP2S1,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
CYP2F1,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
CYP2E1,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
CYP2C9,Gene,0.00033648016232443775,1,0.0,0.1992182430906271,0.302991452991453,0.40897435897435896,0.40897435897435896,0.7717948717948718,0.47318376068376067
